"Data","Ora","Simbol","Scadenta","Pret","Volum","OpenInt"
"2008-01-03","10:00:21","DESIF2","MAR08","3.5601","2","13796"
"2008-01-03","10:00:45","DESIF5","MAR08","4.5413","2","17894"
"2008-01-03","10:00:45","DESIF5","MAR08","4.6000","2","17894"
"2008-01-03","10:00:46","DESIF5","MAR08","4.5500","2","17894"
"2008-01-03","10:00:50","DESIF5","MAR08","4.5500","4","17894"
"2008-01-03","10:01:25","DESIF2","MAR08","3.6002","3","13796"
"2008-01-03","10:01:25","DESIF2","MAR08","3.6000","2","13796"
"2008-01-03","10:01:26","DESIF2","MAR08","3.6000","1","13796"
"2008-01-03","10:01:53","DESIF5","MAR08","4.5601","2","17894"
"2008-01-03","10:01:56","DESIF2","MAR08","3.6050","2","13796"
"2008-01-03","10:01:56","DESIF2","MAR08","3.6002","3","13796"
"2008-01-03","10:01:56","DESIF2","MAR08","3.6000","2","13796"
"2008-01-03","10:01:56","DESIF2","MAR08","3.6000","2","13796"
"2008-01-03","10:02:04","DESIF2","MAR08","3.6000","1","13796"
"2008-01-03","10:02:13","DESIF2","MAR08","3.6000","10","13796"
"2008-01-03","10:02:50","DESIF5","MAR08","4.5900","15","17894"
"2008-01-03","10:03:21","DESIF3","MAR08","2.5477","1","310"
"2008-01-03","10:03:31","DESIF2","MAR08","3.6300","5","13796"
"2008-01-03","10:03:34","DESIF2","MAR08","3.6300","2","13796"
"2008-01-03","10:04:10","DESIF2","MAR08","3.6100","10","13796"
"2008-01-03","10:04:30","DESIF2","MAR08","3.6100","5","13796"
"2008-01-03","10:04:52","DESIF2","MAR08","3.6100","3","13796"
"2008-01-03","10:05:02","DESIF2","MAR08","3.6099","1","13796"
"2008-01-03","10:05:06","DESIF2","MAR08","3.6005","3","13796"
"2008-01-03","10:05:06","DESIF2","MAR08","3.6001","4","13796"
"2008-01-03","10:05:06","DESIF2","MAR08","3.6000","1","13796"
"2008-01-03","10:05:06","DESIF2","MAR08","3.6000","10","13796"
"2008-01-03","10:05:17","DESIF2","MAR08","3.6000","2","13796"
"2008-01-03","10:05:19","DESIF2","MAR08","3.6099","1","13796"
"2008-01-03","10:05:19","DESIF2","MAR08","3.6200","5","13796"
"2008-01-03","10:05:19","DESIF2","MAR08","3.6297","4","13796"
"2008-01-03","10:05:57","DESIF2","MAR08","3.6200","10","13796"
"2008-01-03","10:06:38","DESIF2","MAR08","3.6199","4","13796"
"2008-01-03","10:07:05","DEBRK","MAR08","2.8850","2","1230"
"2008-01-03","10:07:12","DESIF2","MAR08","3.6005","3","13796"
"2008-01-03","10:07:12","DESIF2","MAR08","3.6000","8","13796"
"2008-01-03","10:07:29","DESIF2","MAR08","3.5900","10","13796"
"2008-01-03","10:07:29","DESIF2","MAR08","3.6000","5","13796"
"2008-01-03","10:07:35","DESIF2","MAR08","3.6000","4","13796"
"2008-01-03","10:07:45","DESIF2","MAR08","3.6005","4","13796"
"2008-01-03","10:07:45","DESIF2","MAR08","3.6000","6","13796"
"2008-01-03","10:07:45","DESIF2","MAR08","3.6000","7","13796"
"2008-01-03","10:08:06","DESIF5","MAR08","4.5651","1","17894"
"2008-01-03","10:08:06","DESIF5","MAR08","4.5650","9","17894"
"2008-01-03","10:08:22","DESIF2","MAR08","3.6000","1","13796"
"2008-01-03","10:08:26","DESNP","MAR08","0.5361","1","280"
"2008-01-03","10:08:43","DESIF5","MAR08","4.5650","1","17894"
"2008-01-03","10:08:43","DESIF5","MAR08","4.5615","2","17894"
"2008-01-03","10:08:43","DESIF5","MAR08","4.5605","5","17894"
"2008-01-03","10:08:43","DESIF5","MAR08","4.5602","2","17894"
"2008-01-03","10:08:43","DESIF5","MAR08","4.5601","5","17894"
"2008-01-03","10:08:43","DESIF5","MAR08","4.5600","2","17894"
"2008-01-03","10:09:04","DESIF5","MAR08","4.5600","3","17894"
"2008-01-03","10:09:09","DETLV","IUN08","1.0400","1","14"
"2008-01-03","10:09:28","DESIF2","MAR08","3.6000","2","13796"
"2008-01-03","10:09:29","DETLV","IUN08","1.0400","1","14"
"2008-01-03","10:10:03","DESIF2","MAR08","3.5900","2","13796"
"2008-01-03","10:10:09","DESIF5","MAR08","4.5600","4","17894"
"2008-01-03","10:10:14","DESIF2","MAR08","3.5900","1","13796"
"2008-01-03","10:10:20","DESIF5","MAR08","4.5550","1","17894"
"2008-01-03","10:10:20","DESIF5","MAR08","4.5540","6","17894"
"2008-01-03","10:10:20","DESIF5","MAR08","4.5515","2","17894"
"2008-01-03","10:10:20","DESIF5","MAR08","4.5502","1","17894"
"2008-01-03","10:10:20","DESIF5","MAR08","4.5501","25","17894"
"2008-01-03","10:10:20","DESIF5","MAR08","4.5500","5","17894"
"2008-01-03","10:10:20","DESIF5","MAR08","4.5500","20","17894"
"2008-01-03","10:10:25","DESIF2","MAR08","3.6000","3","13796"
"2008-01-03","10:10:30","DESIF5","MAR08","4.5500","1","17894"
"2008-01-03","10:10:31","DESIF2","MAR08","3.5901","1","13796"
"2008-01-03","10:10:31","DESIF2","MAR08","3.5900","4","13796"
"2008-01-03","10:10:34","DESIF2","MAR08","3.5900","3","13796"
"2008-01-03","10:10:58","DESIF2","MAR08","3.5900","1","13796"
"2008-01-03","10:11:02","DESIF5","MAR08","4.5567","1","17894"
"2008-01-03","10:11:48","DESIF2","MAR08","3.5900","1","13796"
"2008-01-03","10:11:51","DESIF2","MAR08","3.5900","5","13796"
"2008-01-03","10:12:06","DESIF5","MAR08","4.5412","2","17894"
"2008-01-03","10:12:07","DESIF5","MAR08","4.5500","8","17894"
"2008-01-03","10:12:33","DESIF2","MAR08","3.5900","1","13796"
"2008-01-03","10:12:40","DESIF2","MAR08","3.5850","2","13796"
"2008-01-03","10:12:40","DESIF2","MAR08","3.5800","5","13796"
"2008-01-03","10:12:55","DESIF5","MAR08","4.5500","2","17894"
"2008-01-03","10:13:12","DESIF2","MAR08","3.5800","10","13796"
"2008-01-03","10:13:19","DESIF5","MAR08","4.5412","8","17894"
"2008-01-03","10:13:19","DESIF5","MAR08","4.5412","1","17894"
"2008-01-03","10:13:24","DESIF5","MAR08","4.5400","1","17894"
"2008-01-03","10:13:32","DESIF5","MAR08","4.5400","6","17894"
"2008-01-03","10:13:38","DESIF5","MAR08","4.5400","3","17894"
"2008-01-03","10:13:41","DESIF2","MAR08","3.5800","4","13796"
"2008-01-03","10:14:08","DESIF5","MAR08","4.5400","1","17894"
"2008-01-03","10:14:08","DESIF5","MAR08","4.5400","1","17894"
"2008-01-03","10:14:14","DESIF2","MAR08","3.5800","1","13796"
"2008-01-03","10:14:14","DESIF2","MAR08","3.5800","1","13796"
"2008-01-03","10:14:20","DESIF2","MAR08","3.5800","1","13796"
"2008-01-03","10:14:26","DESIF2","MAR08","3.5800","2","13796"
"2008-01-03","10:14:26","DESIF2","MAR08","3.5800","1","13796"
"2008-01-03","10:14:56","DESIF5","IUN08","4.6700","1","2738"
"2008-01-03","10:15:09","DESIF2","MAR08","3.5800","7","13796"
"2008-01-03","10:15:27","DESIF2","MAR08","3.5800","18","13796"
"2008-01-03","10:15:33","DESIF2","MAR08","3.5800","2","13796"
"2008-01-03","10:15:38","DESIF5","MAR08","4.5401","10","17894"
"2008-01-03","10:15:48","DESIF5","MAR08","4.5400","1","17894"
"2008-01-03","10:16:00","DESIF2","MAR08","3.5800","2","13796"
"2008-01-03","10:16:00","DESIF2","MAR08","3.5800","1","13796"
"2008-01-03","10:16:02","DESIF2","MAR08","3.5800","10","13796"
"2008-01-03","10:16:02","DESIF2","MAR08","3.5720","1","13796"
"2008-01-03","10:16:02","DESIF2","MAR08","3.5712","3","13796"
"2008-01-03","10:16:02","DESIF2","MAR08","3.5711","4","13796"
"2008-01-03","10:16:02","DESIF2","MAR08","3.5703","4","13796"
"2008-01-03","10:16:02","DESIF2","MAR08","3.5701","8","13796"
"2008-01-03","10:16:24","DESIF2","MAR08","3.5800","2","13796"
"2008-01-03","10:16:24","DESIF2","MAR08","3.5849","4","13796"
